idx,FLIP,LPIPS,SSIM,Hausdorff
2050,0.039170365780591965,0.1464516520500183,0.9606141404810088,12.649110640673518
2838,0.0497017577290535,0.3134074807167053,0.9658093343327567,181.01933598375618
1742,0.014016971923410892,0.130705788731575,0.984782568690453,181.01933598375618
2254,0.016576461493968964,0.2374284863471985,0.9827741872596544,181.01933598375618
1023,0.018867192789912224,0.14987626671791077,0.9812184991650194,181.01933598375618
806,0.01456273254007101,0.2586628496646881,0.9872210100683082,181.01933598375618
655,0.0300628412514925,0.302478551864624,0.9717480173698503,181.01933598375618
385,0.02111726440489292,0.3319281339645386,0.9780899867860194,181.01933598375618
10,0.016106313094496727,0.24039879441261292,0.984823544414601,181.01933598375618
2048,0.019319547340273857,0.23608644306659698,0.9824778118424069,181.01933598375618
2419,0.01571056805551052,0.2903391420841217,0.9844218186577699,181.01933598375618
1390,0.014537082053720951,0.07927567511796951,0.9854230966719593,181.01933598375618
2436,0.03410042077302933,0.10665247589349747,0.9722611858962025,181.01933598375618
1114,0.013187416829168797,0.2552312910556793,0.9868983890838985,181.01933598375618
1068,0.0675702914595604,0.22853082418441772,0.9499583710454139,181.01933598375618
2248,0.013292527757585049,0.2855159342288971,0.9844375645852287,181.01933598375618
1618,0.015765666961669922,0.2172488570213318,0.9823663197046364,181.01933598375618
2047,0.014163642190396786,0.26343539357185364,0.9847480858277889,181.01933598375618
921,0.032654110342264175,0.2023497074842453,0.9705515772715652,181.01933598375618
1049,0.03642549738287926,0.23313239216804504,0.9669019339853344,181.01933598375618
2321,0.02079518511891365,0.1554362177848816,0.9793214609927925,181.01933598375618
1158,0.02701493166387081,0.22113487124443054,0.9726883184368127,181.01933598375618
570,0.015478764660656452,0.2602769732475281,0.9866595369010338,181.01933598375618
2519,0.01459329854696989,0.217296302318573,0.9832995786470994,181.01933598375618
2291,0.01686333864927292,0.309398889541626,0.9843543534273742,181.01933598375618
248,0.02557803876698017,0.19339744746685028,0.9758344411139173,181.01933598375618
70,0.013474282808601856,0.23369312286376953,0.9855018257727696,181.01933598375618
868,0.01393547561019659,0.10941297560930252,0.9874602921214306,181.01933598375618
15,0.015727970749139786,0.3020254671573639,0.9850565582032846,181.01933598375618
878,0.013638840988278389,0.1593918651342392,0.985370370307939,181.01933598375618
179,0.015028996393084526,0.08553659170866013,0.9820625770949919,181.01933598375618
628,0.016438184306025505,0.2926776707172394,0.9841772505379655,181.01933598375618
2174,0.021922606974840164,0.18480178713798523,0.9775940911009494,181.01933598375618
982,0.05559208244085312,0.2124786525964737,0.9518502414043123,181.01933598375618
2801,0.0191146582365036,0.354227751493454,0.9807524186338347,181.01933598375618
1118,0.016190892085433006,0.10357759892940521,0.9839165445228568,181.01933598375618
849,0.016067594289779663,0.12792807817459106,0.9818196304467363,181.01933598375618
2168,0.018587211146950722,0.2497020959854126,0.9832949817003559,181.01933598375618
543,0.01988334208726883,0.16354849934577942,0.9823661067438944,181.01933598375618
2769,0.015200534835457802,0.17335113883018494,0.9857760279176503,181.01933598375618
2115,0.013848116621375084,0.21657736599445343,0.9871413015352951,181.01933598375618
616,0.018778419122099876,0.2793952226638794,0.980274638454817,181.01933598375618
2034,0.2960180640220642,0.26038533449172974,0.6698229621997971,28.600699292150182
1122,0.014562723226845264,0.21961578726768494,0.9863883112589682,181.01933598375618
